Product Link,Product Name,Price,Rating,Review,product_id,Cleaned_Review,Tokenized_Review,Sentiment_Score,Sentiment,Score
https://www.thegioididong.com/dtdd/iphone-12,Điện thoại iPhone 12 64GB,11590000,1,Mua đc 5 tháng máy rất trơn rớt hoài bể hết mặt sau mua gói bảo hiểm 6 tháng lh nguyên tháng ko giải quyết. Chắc đợi hết tháng hết bảo hiểm là xog,Điện thoại iPhone 12 64GB,mua đc 5 tháng máy rất trơn rớt hoài bể hết mặt sau mua gói bảo hiểm 6 tháng lh nguyên tháng ko giải quyết chắc đợi hết tháng hết bảo hiểm là xog,mua đc 5 tháng máy rất trơn rớt hoài bể hết mặt sau mua gói bảo_hiểm 6 tháng lh nguyên tháng ko giải_quyết chắc đợi hết tháng hết bảo_hiểm là xog,,Negative,-1
https://www.thegioididong.com/dtdd/iphone-12,Điện thoại iPhone 12 64GB,11590000,3,Mua được 2 tháng. Mà sao thấy chụp ảnh nó xấu hơn iPhone x vậy. Cái x trước e xài chụp đẹp sắc nét. Mua này về chụp xấu quá,Điện thoại iPhone 12 64GB,mua được 2 tháng mà sao thấy chụp ảnh nó xấu hơn iphone x vậy cái x trước e xài chụp đẹp sắc nét mua này về chụp xấu quá,mua được 2 tháng mà sao thấy chụp ảnh nó xấu hơn iphone x vậy cái x trước e xài chụp đẹp sắc nét mua này về chụp xấu quá,,Neutral,0
https://www.thegioididong.com/dtdd/iphone-12,Điện thoại iPhone 12 64GB,11590000,1,"bắt wifi tệ chưa từng đang xài muốn ngắt là ngắt đem đi cửa hàng cho kỹ thuật về nhà cũng i z, mua hàng ở thế giới nhiều lần rồi chỉ có lần này là thấy khó chịu nhất",Điện thoại iPhone 12 64GB,bắt wifi tệ chưa từng đang xài muốn ngắt là ngắt đem đi cửa hàng cho kỹ thuật về nhà cũng i z mua hàng ở thế giới nhiều lần rồi chỉ có lần này là thấy khó chịu nhất,bắt wifi tệ chưa từng đang xài muốn ngắt là ngắt đem đi cửa_hàng cho kỹ_thuật về nhà cũng i z mua hàng ở thế_giới nhiều lần rồi chỉ có lần này là thấy khó_chịu nhất,,Negative,-1
https://www.thegioididong.com/dtdd/iphone-12,Điện thoại iPhone 12 64GB,11590000,5,"Mình mua trả góp gói 30% của FE lãi suất 0%.

Mua thẳng thì 20tr5 còn trả góp thì 22tr9 tính ra 12 tháng chênh 2tr5 với trả thẳng - mức giá này chấp nhận được.

Màu xanh mint rất đẹp, cầm nhẹ tay ❤️",Điện thoại iPhone 12 64GB,mình mua trả góp gói 30 của fe lãi suất 0 mua thẳng thì 20tr5 còn trả góp thì 22tr9 tính ra 12 tháng chênh 2tr5 với trả thẳng mức giá này chấp nhận được màu xanh mint rất đẹp cầm nhẹ tay,mình mua trả_góp gói 30 của fe lãi_suất 0 mua thẳng thì 20tr5 còn trả_góp thì 22tr9 tính ra 12 tháng chênh 2tr5 với trả thẳng mức giá này chấp_nhận được màu xanh mint rất đẹp cầm nhẹ_tay,,Positive,1
https://www.thegioididong.com/dtdd/iphone-12,Điện thoại iPhone 12 64GB,11590000,3,"màn hình mượt nhé lướt mượt kh có gì phải chê nhưng con chip v tải tốc chip cũng chả đc chậm chạp :) nếu gthieu cho bb chắc gthieu tụi nó 11 hay 11 pro max hay 12 pro max , 12 pro thoi sai lầm khi mua sớm :) chưa tìm hiểu kĩ nv tư vấn cứ nghĩ ăn khách là ăn khách thoi chớ biết gì tv khi mua nó như nào chán thiệt",Điện thoại iPhone 12 64GB,màn hình mượt nhé lướt mượt kh có gì phải chê nhưng con chip v tải tốc chip cũng chả đc chậm chạp nếu gthieu cho bb chắc gthieu tụi nó 11 hay 11 pro max hay 12 pro max 12 pro thoi sai lầm khi mua sớm chưa tìm hiểu kĩ nv tư vấn cứ nghĩ ăn khách là ăn khách thoi chớ biết gì tv khi mua nó như nào chán thiệt,màn_hình mượt nhé lướt mượt kh có gì phải chê nhưng con chip v tải tốc chip cũng chả đc chậm_chạp nếu gthieu cho bb chắc gthieu tụi nó 11 hay 11 pro max hay 12 pro max 12 pro thoi sai_lầm khi mua sớm chưa tìm_hiểu kĩ nv tư_vấn cứ nghĩ ăn_khách là ăn_khách thoi chớ biết gì tv khi mua nó như nào chán thiệt,,Neutral,0
https://www.thegioididong.com/dtdd/iphone-12,Điện thoại iPhone 12 64GB,11590000,4,"Cảm nhận khi mua sp
Thiết kế đẹp
Cấu hình mạnh
Mượt mà
Pin k trâu nắm 
Chụp ảnh đỉnh uj
Ms trải nghiệm từ oppo len ip
Dk mot thoi gian cảm thấy hài lòng vs giá mua dk",Điện thoại iPhone 12 64GB,cảm nhận khi mua sp thiết kế đẹp cấu hình mạnh mượt mà pin k trâu nắm chụp ảnh đỉnh uj ms trải nghiệm từ oppo len ip dk mot thoi gian cảm thấy hài lòng vs giá mua dk,cảm_nhận khi mua sp thiết_kế đẹp cấu_hình mạnh mượt_mà pin k trâu nắm chụp ảnh đỉnh uj ms trải_nghiệm từ oppo len ip dk mot thoi gian cảm_thấy hài_lòng vs giá mua dk,,Positive,1
https://www.thegioididong.com/dtdd/iphone-12,Điện thoại iPhone 12 64GB,11590000,1,Chip A14 chơi tốc chiến bị giật lack là sao ạ... trong khi mọi tác vụ đều bình thường,Điện thoại iPhone 12 64GB,chip a14 chơi tốc chiến bị giật lack là sao ạ trong khi mọi tác vụ đều bình thường,chip a14 chơi tốc chiến bị giật lack là sao ạ trong khi mọi tác_vụ đều bình_thường,,Negative,-1
https://www.thegioididong.com/dtdd/iphone-12,Điện thoại iPhone 12 64GB,11590000,5,Cho mình hỏi tài khoản của mình bị như này làm sao để khắc phục với ạ. Mình cám ơn,Điện thoại iPhone 12 64GB,cho mình hỏi tài khoản của mình bị như này làm sao để khắc phục với ạ mình cám ơn,cho mình hỏi tài_khoản của mình bị như này làm_sao để khắc_phục với ạ mình cám_ơn,,Positive,1
https://www.thegioididong.com/dtdd/iphone-12,Điện thoại iPhone 12 64GB,11590000,1,"sài khoảng 3 tháng tróc sơn, dù sài rất kĩ , quá thất vọng khi bỏ ra số tiền mà có sp như vậy",Điện thoại iPhone 12 64GB,sài khoảng 3 tháng tróc sơn dù sài rất kĩ quá thất vọng khi bỏ ra số tiền mà có sp như vậy,sài khoảng 3 tháng tróc sơn dù sài rất kĩ quá thất_vọng khi bỏ ra số tiền mà có sp như_vậy,,Negative,-1
https://www.thegioididong.com/dtdd/iphone-12,Điện thoại iPhone 12 64GB,11590000,1,Thất vọng khi mua máy cũ thì dính con đã mở máy sửa chữa bảo hành mất zin mất kháng nước khi giá hơn 18tr,Điện thoại iPhone 12 64GB,thất vọng khi mua máy cũ thì dính con đã mở máy sửa chữa bảo hành mất zin mất kháng nước khi giá hơn 18tr,thất_vọng khi mua máy cũ thì dính con đã mở máy sửa_chữa bảo_hành mất zin mất kháng nước khi giá hơn 18tr,,Negative,-1
https://www.thegioididong.com/dtdd/iphone-12,Điện thoại iPhone 12 64GB,11590000,4,"Thiết kế đẹp hơn trc rất nhiều. Mượt mà .pin ok . Camera đẹp
Viền dễ bị trầy xướt",Điện thoại iPhone 12 64GB,thiết kế đẹp hơn trc rất nhiều mượt mà pin ok camera đẹp viền dễ bị trầy xướt,thiết_kế đẹp hơn trc rất nhiều mượt_mà pin ok camera đẹp viền dễ bị trầy xướt,,Positive,1
https://www.thegioididong.com/dtdd/iphone-12,Điện thoại iPhone 12 64GB,11590000,3,Máy mình mua được hai tuần r nhưng sao giờ sạc đến 80 là dừng vậy ạ.            .,Điện thoại iPhone 12 64GB,máy mình mua được hai tuần r nhưng sao giờ sạc đến 80 là dừng vậy ạ,máy mình mua được hai tuần r nhưng sao giờ sạc đến 80 là dừng vậy ạ,,Neutral,0
https://www.thegioididong.com/dtdd/iphone-12,Điện thoại iPhone 12 64GB,11590000,3,Mình mới mua hơn 1 tháng mà sao gặp tình trạng người khác gọi tới bị thuê bao trong khi sóng full.,Điện thoại iPhone 12 64GB,mình mới mua hơn 1 tháng mà sao gặp tình trạng người khác gọi tới bị thuê bao trong khi sóng full,mình mới mua hơn 1 tháng mà sao gặp tình_trạng người khác gọi tới bị thuê_bao trong khi sóng full,,Neutral,0
https://www.thegioididong.com/dtdd/iphone-12,Điện thoại iPhone 12 64GB,11590000,5,Tất cả OK có điều mua lúc 23tr h còn 20tr mới 2 tháng lổ 2tr kkk mọi người mua dòng iPhone 12 này dùng thử đi ngon lắm,Điện thoại iPhone 12 64GB,tất cả ok có điều mua lúc 23tr h còn 20tr mới 2 tháng lổ 2tr kkk mọi người mua dòng iphone 12 này dùng thử đi ngon lắm,tất_cả ok có_điều mua lúc 23tr h còn 20tr mới 2 tháng lổ 2tr kkk mọi người mua dòng iphone 12 này dùng thử đi ngon lắm,,Positive,1
https://www.thegioididong.com/dtdd/iphone-12,Điện thoại iPhone 12 64GB,11590000,4,"Mọi thứ đều tốt, chỉ là khi mua bị lỗi hiển thị sai thời gian bảo hành, đã được khắc phục sau 5-7 ngày",Điện thoại iPhone 12 64GB,mọi thứ đều tốt chỉ là khi mua bị lỗi hiển thị sai thời gian bảo hành đã được khắc phục sau 57 ngày,mọi thứ đều tốt chỉ là khi mua bị lỗi hiển_thị sai thời_gian bảo_hành đã được khắc_phục sau 57 ngày,,Positive,1
https://www.thegioididong.com/dtdd/iphone-12,Điện thoại iPhone 12 64GB,11590000,3,Khi mình chụp ngược sáng( chụp đèn hoặc trăng) thì iPhone 12 bị 1 chấm nhỏ như này là bị sao vậy?,Điện thoại iPhone 12 64GB,khi mình chụp ngược sáng chụp đèn hoặc trăng thì iphone 12 bị 1 chấm nhỏ như này là bị sao vậy,khi mình chụp ngược sáng chụp_đèn hoặc trăng thì iphone 12 bị 1 chấm nhỏ như này là bị sao vậy,,Neutral,0
https://www.thegioididong.com/dtdd/iphone-12,Điện thoại iPhone 12 64GB,11590000,3,Tạm được. Phụ kiện không có gì. Phải mua ngoài đắt quá. Có lẽ tôi phải đi mua thêm tai nghe và cáp usb to lighning,Điện thoại iPhone 12 64GB,tạm được phụ kiện không có gì phải mua ngoài đắt quá có lẽ tôi phải đi mua thêm tai nghe và cáp usb to lighning,tạm được phụ_kiện không có gì phải mua ngoài đắt quá có_lẽ tôi phải đi mua thêm tai nghe và cáp usb to lighning,,Neutral,0
https://www.thegioididong.com/dtdd/iphone-12,Điện thoại iPhone 12 64GB,11590000,5,"Đang sài ip xs lên đời luôn em 12 này quá ok nha mn 
Mua trả góp có lãi lên giá chỉ 19tr1 nha mn",Điện thoại iPhone 12 64GB,đang sài ip xs lên đời luôn em 12 này quá ok nha mn mua trả góp có lãi lên giá chỉ 19tr1 nha mn,đang sài ip xs lên_đời luôn em 12 này quá ok nha mn mua trả_góp có lãi lên giá chỉ 19tr1 nha mn,,Positive,1
https://www.thegioididong.com/dtdd/iphone-12,Điện thoại iPhone 12 64GB,11590000,5,"Vừa mua máy hôm qua. Thanh toán online bớt thêm 500. Chính ra chỉ có 18tr700.
Quá ngon.",Điện thoại iPhone 12 64GB,vừa mua máy hôm qua thanh toán online bớt thêm 500 chính ra chỉ có 18tr700 quá ngon,vừa mua máy hôm_qua thanh_toán online bớt thêm 500 chính ra chỉ có 18tr700 quá ngon,,Positive,1
https://www.thegioididong.com/dtdd/iphone-12,Điện thoại iPhone 12 64GB,11590000,3,Có ai ở đây khi sạc máy nóng lên nhiều không mà mình dùng sạc 20w chính hãng apple,Điện thoại iPhone 12 64GB,có ai ở đây khi sạc máy nóng lên nhiều không mà mình dùng sạc 20w chính hãng apple,có ai ở đây khi sạc máy nóng lên nhiều không mà mình dùng sạc 20w chính hãng apple,,Neutral,0
https://www.thegioididong.com/dtdd/iphone-12,Điện thoại iPhone 12 64GB,11590000,4,Cho mình hỏi khi mình vuốt tìn kiếm trên màn hình chính iphone 12 lại hiện trồng chéo ứng dụng lên nhau vậy?,Điện thoại iPhone 12 64GB,cho mình hỏi khi mình vuốt tìn kiếm trên màn hình chính iphone 12 lại hiện trồng chéo ứng dụng lên nhau vậy,cho mình hỏi khi mình vuốt tìn kiếm trên màn_hình chính iphone 12 lại hiện trồng chéo ứng_dụng lên nhau vậy,,Positive,1
https://www.thegioididong.com/dtdd/iphone-12,Điện thoại iPhone 12 64GB,11590000,1,"Mua dt gần 1 tháng, gọi zalo hay bị rè rè. Máy có lúc mất cả âm thanh luôn, chụp hình có bật chuông cũng k nghe tiếng chụp",Điện thoại iPhone 12 64GB,mua dt gần 1 tháng gọi zalo hay bị rè rè máy có lúc mất cả âm thanh luôn chụp hình có bật chuông cũng k nghe tiếng chụp,mua dt gần 1 tháng gọi zalo hay bị rè rè máy có lúc mất cả âm_thanh luôn chụp hình có bật chuông cũng k nghe tiếng chụp,,Negative,-1
https://www.thegioididong.com/dtdd/iphone-12,Điện thoại iPhone 12 64GB,11590000,5,"Máy đẹp, mượt mà, pin dùng lâu, camera chụp đẹp. Nhân viên cực kỳ nhiệt tình. Nói chung là giá này đáng đồng tiền",Điện thoại iPhone 12 64GB,máy đẹp mượt mà pin dùng lâu camera chụp đẹp nhân viên cực kỳ nhiệt tình nói chung là giá này đáng đồng tiền,máy đẹp mượt_mà pin dùng lâu camera chụp đẹp nhân_viên cực_kỳ nhiệt_tình nói_chung là giá này đáng đồng_tiền,,Positive,1
https://www.thegioididong.com/dtdd/iphone-12,Điện thoại iPhone 12 64GB,11590000,5,Máy xài rất ok ạ..mà cho e hỏi lâu lâu cắm sạc thì máy không báo sạc pin liền mà phải 1 lúc mới hiển thị hình tia chớp trên biểu tượng pin báo đang sạc vậy có phải lỗi gì không ạ?,Điện thoại iPhone 12 64GB,máy xài rất ok ạmà cho e hỏi lâu lâu cắm sạc thì máy không báo sạc pin liền mà phải 1 lúc mới hiển thị hình tia chớp trên biểu tượng pin báo đang sạc vậy có phải lỗi gì không ạ,máy xài rất ok ạmà cho e hỏi lâu_lâu cắm sạc thì máy không báo sạc pin liền mà phải 1 lúc mới hiển_thị hình tia chớp trên biểu_tượng pin báo đang sạc vậy có phải lỗi gì không ạ,,Positive,1
https://www.thegioididong.com/dtdd/iphone-12,Điện thoại iPhone 12 64GB,11590000,5,"Đẹp, nhân viên phục vụ tốt, máy siêu mượt,
<br />Thích cực sẽ ủng hộ thêm ạ
<br />Mn tham khảo mua nhé, rất đáng tiền ạ",Điện thoại iPhone 12 64GB,đẹp nhân viên phục vụ tốt máy siêu mượt thích cực sẽ ủng hộ thêm ạ mn tham khảo mua nhé rất đáng tiền ạ,đẹp nhân_viên phục_vụ tốt máy siêu mượt thích cực sẽ ủng_hộ thêm ạ mn tham_khảo mua nhé rất đáng tiền ạ,,Positive,1
https://www.thegioididong.com/dtdd/iphone-12,Điện thoại iPhone 12 64GB,11590000,5,"Androi chuyển sang iOS thật Tuyệt vời, pin ko được lâu thôi, tiếc ko lấy promax. Cảm chụp đêm tự động nightmod chứ ko thủ công được nên thiếu sáng ít sẽ nhoè hình. Chỉ khi thiếu sáng nhiều dt mới tự bật night mod lúc đó chụp ảnh mới rõ, các bác có tiền cứ quất promax cho sướng 😁",Điện thoại iPhone 12 64GB,androi chuyển sang ios thật tuyệt vời pin ko được lâu thôi tiếc ko lấy promax cảm chụp đêm tự động nightmod chứ ko thủ công được nên thiếu sáng ít sẽ nhoè hình chỉ khi thiếu sáng nhiều dt mới tự bật night mod lúc đó chụp ảnh mới rõ các bác có tiền cứ quất promax cho sướng,androi chuyển sang ios thật tuyệt_vời pin ko được lâu thôi tiếc ko lấy promax cảm chụp đêm tự_động nightmod chứ ko thủ_công được nên thiếu sáng ít sẽ nhoè hình chỉ khi thiếu sáng nhiều dt mới tự bật night mod lúc đó chụp ảnh mới rõ các bác có tiền cứ quất promax cho sướng,,Positive,1
https://www.thegioididong.com/dtdd/iphone-12,Điện thoại iPhone 12 64GB,11590000,3,Mới mua ở dmx mới đung thấy ok không biết có bị lỗi gì không nhìn chung dùng hệ điều hành ios vẫn thjk hơn androi,Điện thoại iPhone 12 64GB,mới mua ở dmx mới đung thấy ok không biết có bị lỗi gì không nhìn chung dùng hệ điều hành ios vẫn thjk hơn androi,mới mua ở dmx mới đung thấy ok không biết có bị lỗi gì không nhìn_chung dùng hệ_điều_hành ios vẫn thjk hơn androi,,Neutral,0
https://www.thegioididong.com/dtdd/iphone-12,Điện thoại iPhone 12 64GB,11590000,5,Máy chơi game các kiểu bao phê.xem tiktok thì chất lượng hình ảnh vẫn chưa đc như mình mong đợi.pin cũng ổn.ngoại hình nhìn phê..camera ban ngày ok ban đêm quay video 1x vào bóng đèn bị đốm trắng.,Điện thoại iPhone 12 64GB,máy chơi game các kiểu bao phêxem tiktok thì chất lượng hình ảnh vẫn chưa đc như mình mong đợipin cũng ổnngoại hình nhìn phêcamera ban ngày ok ban đêm quay video 1x vào bóng đèn bị đốm trắng,máy chơi game các kiểu bao phêxem tiktok thì chất_lượng hình_ảnh vẫn chưa đc như mình mong đợipin cũng ổnngoại hình nhìn phêcamera ban_ngày ok ban_đêm quay video 1x vào bóng_đèn bị đốm trắng,,Positive,1
https://www.thegioididong.com/dtdd/iphone-12,Điện thoại iPhone 12 64GB,11590000,5,"Mới mua 10 ngày bị lỗi, đem ra cửa hàng được đổi cái mới . Nhân viên nhiệt tình, dịch vụ sau bán hàng của Tgdđ quá tốt, sẽ tiếp tục ủng hộ lần sau .",Điện thoại iPhone 12 64GB,mới mua 10 ngày bị lỗi đem ra cửa hàng được đổi cái mới nhân viên nhiệt tình dịch vụ sau bán hàng của tgdđ quá tốt sẽ tiếp tục ủng hộ lần sau,mới mua 10 ngày bị lỗi đem ra cửa_hàng được đổi cái mới nhân_viên nhiệt_tình dịch_vụ sau bán hàng của tgdđ quá tốt sẽ tiếp_tục ủng_hộ lần sau,,Positive,1
https://www.thegioididong.com/dtdd/iphone-12,Điện thoại iPhone 12 64GB,11590000,1,"Điện thoại thì không phàn nàn gì,cách mà tgdd áp dụng khuyến mãi cho khách hàng thật không hài lòng và bực bội.",Điện thoại iPhone 12 64GB,điện thoại thì không phàn nàn gìcách mà tgdd áp dụng khuyến mãi cho khách hàng thật không hài lòng và bực bội,điện_thoại thì không phàn_nàn gìcách mà tgdd áp_dụng khuyến_mãi cho khách_hàng thật không hài_lòng và bực_bội,,Negative,-1
https://www.thegioididong.com/dtdd/iphone-12,Điện thoại iPhone 12 64GB,11590000,5,Chẳng có gì phải phàn nàn về Iphone 12 series. Đã sử dụng được hơn 3 tháng và chưa hề xuất hiện 1 lỗi nào (dù là nhỏ nhất).,Điện thoại iPhone 12 64GB,chẳng có gì phải phàn nàn về iphone 12 series đã sử dụng được hơn 3 tháng và chưa hề xuất hiện 1 lỗi nào dù là nhỏ nhất,chẳng có gì phải phàn_nàn về iphone 12 series đã sử_dụng được hơn 3 tháng và chưa hề xuất_hiện 1 lỗi nào dù là nhỏ nhất,,Positive,1
https://www.thegioididong.com/dtdd/iphone-12,Điện thoại iPhone 12 64GB,11590000,5,"Mới mua gần tuần máy mượt tất cả điều ngon chơi game thì bao mượt lun 
Chán cái máy mau hết pin bù lại sạc nhanh tới 80%
Qua 80% thì sạc rất chậm",Điện thoại iPhone 12 64GB,mới mua gần tuần máy mượt tất cả điều ngon chơi game thì bao mượt lun chán cái máy mau hết pin bù lại sạc nhanh tới 80 qua 80 thì sạc rất chậm,mới mua gần tuần máy mượt tất_cả điều ngon chơi game thì bao mượt lun chán cái máy mau hết pin bù lại sạc nhanh tới 80 qua 80 thì sạc rất chậm,,Positive,1
https://www.thegioididong.com/dtdd/iphone-11,Điện thoại iPhone 11 64GB,8690000,5,Cho mk hỏi sao máy mới mua lại k kết nối được wifi ạ,Điện thoại iPhone 11 64GB,cho mk hỏi sao máy mới mua lại k kết nối được wifi ạ,cho mk hỏi sao máy mới mua lại k kết_nối được wifi ạ,,Positive,1
https://www.thegioididong.com/dtdd/iphone-11,Điện thoại iPhone 11 64GB,8690000,1,"Để qua đêm tụt 15% ,hết nói nổi",Điện thoại iPhone 11 64GB,để qua đêm tụt 15 hết nói nổi,để qua đêm tụt 15 hết nói nổi,,Negative,-1
https://www.thegioididong.com/dtdd/iphone-11,Điện thoại iPhone 11 64GB,8690000,3,Mới mua được 2 ngày. Máy nóng tuột pin nhanh. Đem ra hãng bảo bình thường. Sao mà bình thường được máy mới mua nóng khi sử dụng. Hỗ trợ dùm mình với.,Điện thoại iPhone 11 64GB,mới mua được 2 ngày máy nóng tuột pin nhanh đem ra hãng bảo bình thường sao mà bình thường được máy mới mua nóng khi sử dụng hỗ trợ dùm mình với,mới mua được 2 ngày máy nóng tuột pin nhanh đem ra hãng bảo bình_thường sao mà bình_thường được máy mới mua nóng khi sử_dụng hỗ_trợ dùm mình với,,Neutral,0
https://www.thegioididong.com/dtdd/iphone-11,Điện thoại iPhone 11 64GB,8690000,4,Dùng thì ok mượt nhưng màn hình mới sử dụng 3thang sao co vết vàng từ camera hay do dán cường lực nên bị màn hình chỉnh Sáng thấy bị rỗ ạ mọi người cho xin ý kiến có cách nào chia sẻ dùm xin cảm ơn,Điện thoại iPhone 11 64GB,dùng thì ok mượt nhưng màn hình mới sử dụng 3thang sao co vết vàng từ camera hay do dán cường lực nên bị màn hình chỉnh sáng thấy bị rỗ ạ mọi người cho xin ý kiến có cách nào chia sẻ dùm xin cảm ơn,dùng thì ok mượt nhưng màn_hình mới sử_dụng 3thang sao co vết vàng từ camera hay do dán cường_lực nên bị màn_hình chỉnh sáng thấy bị rỗ ạ mọi người cho xin ý_kiến có cách nào chia_sẻ dùm xin cảm_ơn,,Positive,1
https://www.thegioididong.com/dtdd/iphone-11,Điện thoại iPhone 11 64GB,8690000,4,Loa trong nghe rất nhỏ. Hơi ồn xíu là k nghe luôn. Mong ktv hỗ trợ,Điện thoại iPhone 11 64GB,loa trong nghe rất nhỏ hơi ồn xíu là k nghe luôn mong ktv hỗ trợ,loa trong nghe rất nhỏ hơi ồn xíu là k nghe luôn mong ktv hỗ_trợ,,Positive,1
https://www.thegioididong.com/dtdd/iphone-11,Điện thoại iPhone 11 64GB,8690000,5,sản phẩm tốt trong tầm giá . sử dụng mượn,Điện thoại iPhone 11 64GB,sản phẩm tốt trong tầm giá sử dụng mượn,sản_phẩm tốt trong tầm giá_sử_dụng mượn,,Positive,1
https://www.thegioididong.com/dtdd/iphone-11,Điện thoại iPhone 11 64GB,8690000,2,Mua 8 tháng mà tuột 11% pin có ảnh hưởng gì không ạ. Liên hệ hổ trợ giúp em với,Điện thoại iPhone 11 64GB,mua 8 tháng mà tuột 11 pin có ảnh hưởng gì không ạ liên hệ hổ trợ giúp em với,mua 8 tháng mà tuột 11 pin có ảnh_hưởng gì không ạ liên_hệ hổ trợ_giúp em với,,Negative,-1
https://www.thegioididong.com/dtdd/iphone-11,Điện thoại iPhone 11 64GB,8690000,5,"Đã mua tại TGDĐ, Con Ip11 này mình dùng gần 4 năm rồi mà vẫn chạy mượt và tốt, PIN vẫn còn đủ sài cả ngày còn 75%, nhưng chắc cũng đến lúc lên 16 rồi.",Điện thoại iPhone 11 64GB,đã mua tại tgdđ con ip11 này mình dùng gần 4 năm rồi mà vẫn chạy mượt và tốt pin vẫn còn đủ sài cả ngày còn 75 nhưng chắc cũng đến lúc lên 16 rồi,đã mua tại tgdđ con ip11 này mình dùng gần 4 năm rồi mà vẫn chạy mượt và tốt pin vẫn còn đủ sài cả ngày còn 75 nhưng chắc cũng đến lúc lên 16 rồi,,Positive,1
https://www.thegioididong.com/dtdd/iphone-11,Điện thoại iPhone 11 64GB,8690000,3,Mua được 6thang ma tuộc hết 10% pin rồi..,Điện thoại iPhone 11 64GB,mua được 6thang ma tuộc hết 10 pin rồi,mua được 6thang ma tuộc hết 10 pin rồi,,Neutral,0
https://www.thegioididong.com/dtdd/iphone-11,Điện thoại iPhone 11 64GB,8690000,2,"Máy sử dụng được 5 tháng thì tuột tận 94% dung lượng pin, ngày sạc 2 lần không sử dụng khi sạc mà tuột kinh quá",Điện thoại iPhone 11 64GB,máy sử dụng được 5 tháng thì tuột tận 94 dung lượng pin ngày sạc 2 lần không sử dụng khi sạc mà tuột kinh quá,máy sử_dụng được 5 tháng thì tuột tận 94 dung_lượng pin ngày sạc 2 lần không sử_dụng khi sạc mà tuột kinh quá,,Negative,-1
https://www.thegioididong.com/dtdd/iphone-11,Điện thoại iPhone 11 64GB,8690000,2,Sau lần đánh giá trước là máy bị nóng và tụt pin nhanh mình có làm theo hướng dẫn thì máy đã đỡ nóng nhưng nay check lại phần trăm pin chỉ còn 86% tính từ hôm 15/8 đến nay chưa đầy 1 tháng tụt k phanh luôn. Máy mình vẫn còn bảo hành kh biết là có chính sách thay pin gì kh,Điện thoại iPhone 11 64GB,sau lần đánh giá trước là máy bị nóng và tụt pin nhanh mình có làm theo hướng dẫn thì máy đã đỡ nóng nhưng nay check lại phần trăm pin chỉ còn 86 tính từ hôm 158 đến nay chưa đầy 1 tháng tụt k phanh luôn máy mình vẫn còn bảo hành kh biết là có chính sách thay pin gì kh,sau lần đánh_giá trước là máy bị nóng và tụt pin nhanh mình có làm theo hướng_dẫn thì máy đã đỡ nóng nhưng nay check lại phần_trăm pin chỉ còn 86 tính từ hôm 158 đến nay chưa đầy 1 tháng tụt k phanh luôn máy mình vẫn còn bảo_hành kh biết là có chính_sách thay pin gì kh,,Negative,-1
